Country,2015 Region,2015 Happiness Rank,2015 Happiness Score,2015 Standard Error,2015 Economy (GDP per Capita),2015 Family,2015 Health (Life Expectancy),2015 Freedom,2015 Trust (Government Corruption),2015 Generosity,2015 Dystopia Residual,2016 Region,2016 Happiness Rank,2016 Happiness Score,2016 Lower Confidence Interval,2016 Upper Confidence Interval,2016 Economy (GDP per Capita),2016 Family,2016 Health (Life Expectancy),2016 Freedom,2016 Trust (Government Corruption),2016 Generosity,2016 Dystopia Residual,2017 Happiness Rank,2017 Happiness Score,2017 Whisker.high,2017 Whisker.low,2017 Economy (GDP per Capita),2017 Family,2017 Health (Life Expectancy),2017 Freedom,2017 Generosity,2017 Trust (Government Corruption),2017 Dystopia Residual,2018 Happiness Rank,2018 Happiness Score,2018 Whisker.high,2018 Whisker.low,2018 Economy (GDP per Capita),2018 Family,2018 Health (Life Expectancy),2018 Freedom,2018 Generosity,2018 Trust (Government Corruption),2018 Dystopia Residual,2019 Happiness Rank,2019 Happiness Score,2019 Economy (GDP per Capita),2019 Family,2019 Health (Life Expectancy),2019 Freedom,2019 Generosity,2019 Trust (Government Corruption),2020 Region,2020 Ladder score (Happiness Score),Standard error of ladder score,2020 upperwhisker,2020 lowerwhisker,2020 Economy (GDP per Capita),2020 Family,2020 Health (Life Expectancy),2020 Freedom,2020 Generosity,2020 Trust (Government Corruption),2020 Dystopia Residual
Hungary,Central and Eastern Europe,104,4.8,0.061070000000000006,1.12094,1.20215,0.75905,0.32111999999999996,0.02758,0.128,1.24074,Central and Eastern Europe,91,5.145,5.056,5.234,1.24142,0.9316399999999999,0.67608,0.1977,0.044719999999999996,0.099,1.9547299999999999,75,5.32399988174438,5.4030397091805895,5.24496005430818,1.2860119342803997,1.34313309192657,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394,1.7164592742919902,75,5.32399988174438,5.4030397091805895,5.24496005430818,1.2860119342803997,1.34313309192657,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394,1.7164592742919902,62,5.757999999999999,1.2009999999999998,1.41,0.828,0.19899999999999998,0.081,0.02,Central and Eastern Europe,6.000400066,0.039473221,6.077767372,5.923032761,10.24924374,0.921934128,67.60997009,0.718964577,-0.19432301800000001,0.892916501,1.9723167419999998
Honduras,Latin America and Caribbean,105,4.788,0.056479999999999995,0.59532,0.9534799999999999,0.6951,0.40148,0.06825,0.23026999999999997,1.84408,Latin America and Caribbean,104,4.871,4.75,4.992,0.69429,0.7559600000000001,0.5838300000000001,0.26755,0.06906,0.2044,2.2955099999999997,91,5.1810002326965305,5.30158279687166,5.0604176685214,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.23618887364864302,0.0733454525470734,2.0658111572265603,91,5.1810002326965305,5.30158279687166,5.0604176685214,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.23618887364864302,0.0733454525470734,2.0658111572265603,59,5.86,0.642,1.236,0.828,0.507,0.24600000000000002,0.078,Latin America and Caribbean,5.953199862999999,0.065731592,6.082033634,5.824366092999999,8.424534798,0.821870148,67.19876862,0.870603263,0.086969115,0.801131904,1.9723167419999998
Tajikistan,Central and Eastern Europe,106,4.7860000000000005,0.03198,0.39047,0.8556299999999999,0.5737899999999999,0.47216,0.15072,0.22974,2.1139900000000003,Central and Eastern Europe,100,4.996,4.923,5.069,0.48835,0.75602,0.5311899999999999,0.43408,0.13509000000000002,0.25998000000000004,2.39106,96,5.04099988937378,5.11142559587956,4.970574182868,0.524713635444641,1.27146327495575,0.5292351245880129,0.47156670689582797,0.24899764358997303,0.14637714624404902,1.8490493297576898,96,5.04099988937378,5.11142559587956,4.970574182868,0.524713635444641,1.27146327495575,0.5292351245880129,0.47156670689582797,0.24899764358997303,0.14637714624404902,1.8490493297576898,74,5.4670000000000005,0.493,1.0979999999999999,0.718,0.389,0.23,0.14400000000000002,Commonwealth of Independent States,5.555699825,0.032321576,5.619050026,5.492349625,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.5920760629999999,1.9723167419999998
Tunisia,Middle East and Northern Africa,107,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,Middle East and Northern Africa,98,5.045,4.965,5.125,0.97724,0.43165,0.59577,0.23553000000000002,0.0817,0.03936,2.68413,102,4.80499982833862,4.88436700701714,4.725632649660111,1.00726580619812,0.8683514595031742,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,1.8902511596679699,102,4.80499982833862,4.88436700701714,4.725632649660111,1.00726580619812,0.8683514595031742,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,1.8902511596679699,124,4.461,0.9209999999999999,1.0,0.815,0.16699999999999998,0.059000000000000004,0.055,Middle East and North Africa,4.392199993,0.049670532,4.489554405,4.294845581000001,9.314972877999999,0.6887185570000001,66.89785767,0.593361557,-0.216413811,0.867590249,1.9723167419999998
Palestinian Territories,Middle East and Northern Africa,108,4.715,0.04394,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,Middle East and Northern Africa,108,4.754,4.649,4.859,0.67024,0.71629,0.56844,0.17744000000000001,0.10613,0.11154000000000001,2.40364,103,4.77500009536743,4.88184834256768,4.66815184816718,0.716249227523804,1.1556471586227401,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,1.8788902759552,103,4.77500009536743,4.88184834256768,4.66815184816718,0.716249227523804,1.1556471586227401,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,1.8788902759552,110,4.696000000000001,0.657,1.247,0.672,0.225,0.10300000000000001,0.066,Middle East and North Africa,4.552800179,0.055874817,4.6623148919999995,4.443285465,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975,1.9723167419999998
Bangladesh,Southern Asia,109,4.694,0.03077,0.39753,0.43106000000000005,0.60164,0.4082,0.12569,0.21222,2.51767,Southern Asia,110,4.643,4.56,4.726,0.54177,0.24749000000000002,0.52989,0.39778,0.12583,0.19132000000000002,2.6090400000000002,110,4.60799980163574,4.68982165828347,4.52617794498801,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398,1.9787361621856698,110,4.60799980163574,4.68982165828347,4.52617794498801,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398,1.9787361621856698,125,4.456,0.562,0.9279999999999999,0.723,0.527,0.166,0.14300000000000002,South Asia,4.832799911,0.040124192999999996,4.911443233,4.75415659,8.287063599,0.687292993,64.50306702,0.90062499,-0.033664726,0.661843538,1.9723167419999998
Iran,Middle East and Northern Africa,110,4.686,0.044489999999999995,1.0088,0.54447,0.69805,0.30033000000000004,0.058629999999999995,0.38086,1.6944,Middle East and Northern Africa,105,4.813,4.703,4.923,1.11758,0.38856999999999997,0.64232,0.22544,0.0557,0.38538,1.99817,108,4.69199991226196,4.79822470769286,4.585775116831059,1.15687310695648,0.7115512490272521,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005,1.49873495101929,108,4.69199991226196,4.79822470769286,4.585775116831059,1.15687310695648,0.7115512490272521,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005,1.49873495101929,117,4.548,1.1,0.8420000000000001,0.785,0.305,0.27,0.125,Middle East and North Africa,4.672399998,0.05587802099999999,4.78192091,4.562879086000001,9.813719749,0.6946896909999999,66.00614929,0.647873282,0.11789110300000001,0.714635968,1.9723167419999998
Ukraine,Central and Eastern Europe,111,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,Central and Eastern Europe,123,4.324,4.236000000000001,4.412,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,1.50066,132,4.09600019454956,4.18541010454297,4.006590284556149,0.89465194940567,1.39453756809235,0.575903952121735,0.12297477573156401,0.270061463117599,0.0230294708162546,0.8143823146820072,132,4.09600019454956,4.18541010454297,4.006590284556149,0.89465194940567,1.39453756809235,0.575903952121735,0.12297477573156401,0.270061463117599,0.0230294708162546,0.8143823146820072,133,4.332,0.82,1.39,0.7390000000000001,0.17800000000000002,0.187,0.01,Commonwealth of Independent States,4.56069994,0.049683895,4.658080578,4.4633193019999995,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706000000002,0.920636714,1.9723167419999998
Iraq,Middle East and Northern Africa,112,4.677,0.052320000000000005,0.98549,0.81889,0.60237,0.0,0.13788,0.17922000000000002,1.95335,Middle East and Northern Africa,112,4.575,4.446000000000001,4.704,1.07474,0.59205,0.51076,0.24856,0.13635999999999998,0.19589,1.81657,117,4.49700021743774,4.62259140968323,4.37140902519226,1.1027104854583702,0.978613197803497,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778599,1.31890726089478,117,4.49700021743774,4.62259140968323,4.37140902519226,1.1027104854583702,0.978613197803497,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778599,1.31890726089478,126,4.437,1.043,0.98,0.574,0.24100000000000002,0.14800000000000002,0.08900000000000001,Middle East and North Africa,4.7848000530000006,0.077791877,4.937272072,4.632328033,9.661095619,0.7476949690000001,59.90354919,0.633182645,-0.06956476,0.82226181,1.9723167419999998
South Africa,Sub-Saharan Africa,113,4.6419999999999995,0.04585,0.9204899999999999,1.18468,0.27688,0.33207,0.08884,0.11972999999999999,1.7195599999999998,Sub-Saharan Africa,116,4.459,4.371,4.547,1.02416,0.9605299999999999,0.18611,0.42483000000000004,0.08415,0.13656,1.6422700000000001,101,4.8289999961853,4.92943518772721,4.72856480464339,1.05469870567322,1.38478863239288,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985,1.51090860366821,101,4.8289999961853,4.92943518772721,4.72856480464339,1.05469870567322,1.38478863239288,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985,1.51090860366821,106,4.7219999999999995,0.96,1.351,0.469,0.389,0.13,0.055,Sub-Saharan Africa,4.814099789,0.060023590999999994,4.931746006,4.696453571,9.403370857,0.8525322679999999,56.50601196,0.7593300940000001,-0.10977732400000001,0.843423843,1.9723167419999998
Ghana,Sub-Saharan Africa,114,4.633,0.04742,0.5455800000000001,0.6795399999999999,0.40131999999999995,0.42341999999999996,0.04355,0.23087,2.30919,Sub-Saharan Africa,124,4.276,4.185,4.367,0.63107,0.49353,0.29681,0.40973000000000004,0.0326,0.21203000000000002,2.2002,131,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.873664736747742,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932,1.57786750793457,131,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.873664736747742,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932,1.57786750793457,98,4.996,0.611,0.868,0.486,0.381,0.245,0.04,Sub-Saharan Africa,5.1479997630000005,0.058634609000000004,5.262923717,5.033075809,8.350645065,0.728601098,57.20398712,0.794796526,0.09417085300000001,0.8479647640000001,1.9723167419999998
Zimbabwe,Sub-Saharan Africa,115,4.61,0.0429,0.271,1.0327600000000001,0.33475,0.25861,0.08079,0.18987,2.44191,Sub-Saharan Africa,131,4.1930000000000005,4.101,4.285,0.35041,0.71478,0.1595,0.25429,0.08582000000000001,0.18503,2.4427,138,3.875,3.97869964271784,3.77130035728216,0.37584653496742204,1.08309590816498,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219,1.59797024726868,138,3.875,3.97869964271784,3.77130035728216,0.37584653496742204,1.08309590816498,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219,1.59797024726868,146,3.6630000000000003,0.366,1.114,0.433,0.361,0.151,0.08900000000000001,Sub-Saharan Africa,3.2992000580000003,0.058674462000000004,3.414201975,3.1841981410000004,7.865711688999999,0.7630927559999999,55.61725998,0.711457908,-0.072063953,0.81023699,1.9723167419999998
Liberia,Sub-Saharan Africa,116,4.571000000000001,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232000000000001,0.24361999999999998,2.7772900000000003,Sub-Saharan Africa,150,3.622,3.463,3.781,0.10705999999999999,0.50353,0.23165,0.25748000000000004,0.04852,0.24063,2.23284,148,3.5329999923706095,3.6537562608718903,3.4122437238693197,0.11904179304838199,0.8721179366111759,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,1.6732859611511202,148,3.5329999923706095,3.6537562608718903,3.4122437238693197,0.11904179304838199,0.8721179366111759,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,1.6732859611511202,141,3.975,0.073,0.922,0.44299999999999995,0.37,0.233,0.033,Sub-Saharan Africa,4.557899952,0.08195635700000001,4.71853447,4.3972654339999995,7.054380417000001,0.70928055,56.09631348,0.735268712,0.04227322,0.8563759329999999,1.9723167419999998
India,Southern Asia,117,4.565,0.02043,0.64499,0.38174,0.5152899999999999,0.39786,0.08492000000000001,0.26475,2.27513,Southern Asia,118,4.404,4.351,4.457,0.74036,0.29247,0.45091000000000003,0.40285,0.08722,0.25028,2.18032,122,4.31500005722046,4.37152201749384,4.25847809694707,0.7922212481498722,0.754372596740723,0.455427616834641,0.469987004995346,0.23153848946094502,0.0922268852591515,1.5191171169281,122,4.31500005722046,4.37152201749384,4.25847809694707,0.7922212481498722,0.754372596740723,0.455427616834641,0.469987004995346,0.23153848946094502,0.0922268852591515,1.5191171169281,140,4.015,0.755,0.765,0.588,0.498,0.2,0.085,South Asia,3.573299885,0.027702235,3.6275963780000002,3.519003391,8.849823952000001,0.592200935,60.21518707,0.8814448709999999,0.057551607000000005,0.772042692,1.9723167419999998
Haiti,Latin America and Caribbean,119,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.46187,2.24173,Latin America and Caribbean,136,4.0280000000000005,3.8930000000000002,4.163,0.34097,0.29561,0.27494,0.12072000000000001,0.14476,0.47958,2.3711599999999997,145,3.6029999256133998,3.73471479773521,3.4712850534915902,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729,1.69716763496399,145,3.6029999256133998,3.73471479773521,3.4712850534915902,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729,1.69716763496399,147,3.597,0.32299999999999995,0.688,0.449,0.026000000000000002,0.419,0.11,Latin America and Caribbean,3.720799923,0.101463005,3.919667482,3.521932364,7.411329268999999,0.593247831,55.59862518,0.537825167,0.40053457,0.6847672459999999,1.9723167419999998
Congo (Kinshasa),Sub-Saharan Africa,120,4.5169999999999995,0.0368,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,Sub-Saharan Africa,125,4.272,4.191,4.353,0.05661,0.80676,0.188,0.15602,0.06075,0.25458000000000003,2.7492400000000004,126,4.2800002098083505,4.357810832709069,4.20218958690763,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,2.22495865821838,126,4.2800002098083505,4.357810832709069,4.20218958690763,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,2.22495865821838,127,4.418,0.094,1.125,0.35700000000000004,0.26899999999999996,0.212,0.053,Sub-Saharan Africa,4.31099987,0.10899823199999999,4.524636269,4.097363472,6.694256306000001,0.6721590159999999,52.90000153,0.700793564,0.083637655,0.809403598,1.9723167419999998
Nepal,Southern Asia,121,4.513999999999999,0.03607,0.35996999999999996,0.86449,0.5687399999999999,0.38282,0.059070000000000004,0.32295999999999997,1.9563700000000002,Southern Asia,107,4.793,4.698,4.888,0.44626000000000005,0.69699,0.50073,0.37012,0.07007999999999999,0.3816,2.32694,99,4.961999893188481,5.06735607936978,4.856643707007169,0.479820191860199,1.17928326129913,0.504130780696869,0.44030594825744607,0.39409616589546204,0.0729755461215973,1.8912410736084,99,4.961999893188481,5.06735607936978,4.856643707007169,0.479820191860199,1.17928326129913,0.504130780696869,0.44030594825744607,0.39409616589546204,0.0729755461215973,1.8912410736084,100,4.913,0.446,1.226,0.677,0.439,0.285,0.08900000000000001,South Asia,5.137199879,0.057692084000000005,5.250276566,5.024123192,7.925357342000001,0.785512447,63.77917862,0.797565043,0.154168829,0.7380991579999999,1.9723167419999998
Ethiopia,Sub-Saharan Africa,122,4.512,0.0378,0.19072999999999998,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,Sub-Saharan Africa,115,4.508,4.425,4.591,0.29283000000000003,0.37932,0.34578000000000003,0.36703,0.1717,0.29522,2.65614,119,4.46000003814697,4.54272867664695,4.377271399646999,0.339233845472336,0.8646692037582401,0.35340970754623396,0.408842742443085,0.31265074014663696,0.16545571386814098,2.01574373245239,119,4.46000003814697,4.54272867664695,4.377271399646999,0.339233845472336,0.8646692037582401,0.35340970754623396,0.408842742443085,0.31265074014663696,0.16545571386814098,2.01574373245239,134,4.2860000000000005,0.336,1.033,0.532,0.344,0.209,0.1,Sub-Saharan Africa,4.186200142,0.038915094,4.262473583,4.109926701,7.5093855860000005,0.743307352,58.63959122,0.740795195,0.043377332000000005,0.7536900040000001,1.9723167419999998
Sierra Leone,Sub-Saharan Africa,123,4.507,0.07067999999999999,0.33024000000000003,0.9557100000000001,0.0,0.4084,0.08786000000000001,0.21488000000000002,2.51009,Sub-Saharan Africa,111,4.635,4.505,4.765,0.36485,0.628,0.0,0.30685,0.08196,0.23897,3.01402,106,4.70900011062622,4.85064333498478,4.56735688626766,0.36842092871666,0.984136044979095,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263,2.66845989227295,106,4.70900011062622,4.85064333498478,4.56735688626766,0.36842092871666,0.984136044979095,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263,2.66845989227295,129,4.374,0.268,0.841,0.242,0.309,0.252,0.045,Sub-Saharan Africa,3.926399946,0.061150789000000004,4.046255588999999,3.8065443039999995,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,1.9723167419999998
Mauritania,Sub-Saharan Africa,124,4.436,0.03947,0.45407,0.86908,0.35874,0.24231999999999998,0.17461,0.21899999999999997,2.11773,Sub-Saharan Africa,130,4.2010000000000005,4.127,4.275,0.6139100000000001,0.8414200000000001,0.28639000000000003,0.1268,0.17955,0.22685999999999998,1.9263,123,4.29199981689453,4.37716361626983,4.20683601751924,0.6484572887420649,1.2720308303833001,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,1.65163731575012,123,4.29199981689453,4.37716361626983,4.20683601751924,0.6484572887420649,1.2720308303833001,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,1.65163731575012,122,4.49,0.57,1.167,0.489,0.066,0.106,0.08800000000000001,Sub-Saharan Africa,4.374599934,0.055093341,4.482583046,4.266616821,8.233919144,0.7908192279999999,57.01017761,0.551522553,-0.10600814199999999,0.746223509,1.9723167419999998
Kenya,Sub-Saharan Africa,125,4.419,0.04734,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,Sub-Saharan Africa,122,4.356,4.2589999999999995,4.453,0.52267,0.7624,0.30146999999999996,0.40576,0.06686,0.41328000000000004,1.88326,112,4.55299997329712,4.65569159060717,4.450308355987071,0.560479462146759,1.0679507255554201,0.30998834967613204,0.45276376605033897,0.444860309362411,0.0646413192152977,1.6519021987915001,112,4.55299997329712,4.65569159060717,4.450308355987071,0.560479462146759,1.0679507255554201,0.30998834967613204,0.45276376605033897,0.444860309362411,0.0646413192152977,1.6519021987915001,121,4.5089999999999995,0.512,0.983,0.581,0.431,0.37200000000000005,0.053,Sub-Saharan Africa,4.583000183,0.067804985,4.715898037,4.450102329,8.02977562,0.702652037,60.09693146,0.829747558,0.294681519,0.831499159,1.9723167419999998
Armenia,Central and Eastern Europe,127,4.35,0.04763,0.7682100000000001,0.7771100000000001,0.7299,0.19847,0.039,0.07855,1.75873,Central and Eastern Europe,121,4.36,4.266,4.454,0.8608600000000001,0.6247699999999999,0.64083,0.14037,0.036160000000000005,0.07793,1.9786400000000002,121,4.37599992752075,4.46673461228609,4.28526524275541,0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399,1.5214991569518999,121,4.37599992752075,4.46673461228609,4.28526524275541,0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399,1.5214991569518999,116,4.559,0.85,1.055,0.815,0.28300000000000003,0.095,0.064,Commonwealth of Independent States,4.676799774,0.058595355999999994,4.791646481,4.561953068,9.100476265,0.7574794290000001,66.75065613,0.7120178340000001,-0.13877961,0.7735447879999999,1.9723167419999998
Botswana,Sub-Saharan Africa,128,4.332,0.049339999999999995,0.99355,1.10464,0.047760000000000004,0.49495,0.12474,0.10461,1.46181,Sub-Saharan Africa,137,3.9739999999999998,3.875,4.073,1.09426,0.89186,0.34752,0.44088999999999995,0.10769000000000001,0.12425,0.96741,142,3.7660000324249303,3.8741226662695403,3.65787739858031,1.12209415435791,1.2215549945831299,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051,0.37791371345520003,142,3.7660000324249303,3.8741226662695403,3.65787739858031,1.12209415435791,1.2215549945831299,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051,0.37791371345520003,148,3.488,1.041,1.145,0.5379999999999999,0.455,0.025,0.1,Sub-Saharan Africa,3.4788999560000002,0.060542690999999996,3.597563744,3.360236168,9.711203575,0.7791217570000001,58.92445374,0.8213281040000001,-0.250394493,0.777930915,1.9723167419999998
Myanmar,Southeastern Asia,129,4.3069999999999995,0.04351,0.27108000000000004,0.70905,0.48246000000000006,0.44017,0.19034,0.79588,1.41805,Southeastern Asia,119,4.395,4.327,4.463,0.34112,0.69981,0.3988,0.42691999999999997,0.20243,0.81971,1.50655,114,4.54500007629395,4.61473994642496,4.47526020616293,0.36711055040359497,1.12323594093323,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,1.11529040336609,114,4.54500007629395,4.61473994642496,4.47526020616293,0.36711055040359497,1.12323594093323,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,1.11529040336609,131,4.36,0.71,1.181,0.555,0.525,0.5660000000000001,0.172,Southeast Asia,4.308000088,0.042949215,4.392180443,4.223819733,8.680481911000001,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316,1.9723167419999998
Georgia,Central and Eastern Europe,130,4.297,0.042210000000000004,0.7419,0.38561999999999996,0.72926,0.40576999999999996,0.38331,0.055470000000000005,1.59541,Central and Eastern Europe,126,4.252,4.164,4.34,0.8379200000000001,0.19249000000000002,0.64035,0.32461,0.3188,0.06786,1.87031,125,4.28599977493286,4.37493396580219,4.19706558406353,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703,1.50013780593872,125,4.28599977493286,4.37493396580219,4.19706558406353,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703,1.50013780593872,119,4.519,0.8859999999999999,0.6659999999999999,0.752,0.34600000000000003,0.043,0.16399999999999998,Commonwealth of Independent States,4.672599792,0.043417412999999995,4.757698059,4.5875015260000005,9.226100922,0.629033029,64.49520874,0.8016415240000001,-0.22892037,0.665944695,1.9723167419999998
Malawi,Sub-Saharan Africa,131,4.292,0.0613,0.016040000000000002,0.41134,0.22562,0.43054,0.06977,0.33128,2.8079099999999997,Sub-Saharan Africa,132,4.156000000000001,4.041,4.271,0.08709,0.147,0.29364,0.4143,0.07564,0.30968,2.82859,136,3.97000002861023,4.07747881740332,3.86252123981714,0.233442038297653,0.5125688314437871,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348,2.08178615570068,136,3.97000002861023,4.07747881740332,3.86252123981714,0.233442038297653,0.5125688314437871,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348,2.08178615570068,150,3.41,0.191,0.56,0.495,0.44299999999999995,0.218,0.08900000000000001,Sub-Saharan Africa,3.538000107,0.07026051700000001,3.675710678,3.4002895360000003,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778,1.9723167419999998
Sri Lanka,Southern Asia,132,4.271,0.03751,0.83524,1.01905,0.70806,0.5372600000000001,0.09179,0.40828000000000003,0.67108,Southern Asia,117,4.415,4.322,4.508,0.9731799999999999,0.84783,0.62007,0.50817,0.07964,0.46978000000000003,0.91681,120,4.44000005722046,4.55344719231129,4.32655292212963,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308,0.41938924789428705,120,4.44000005722046,4.55344719231129,4.32655292212963,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308,0.41938924789428705,130,4.3660000000000005,0.9490000000000001,1.265,0.831,0.47,0.244,0.047,South Asia,4.327000141,0.053085525,4.431047916,4.222952366,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,1.9723167419999998
Cameroon,Sub-Saharan Africa,133,4.252,0.04678,0.4225,0.8876700000000001,0.23401999999999998,0.49309,0.05786,0.20618000000000003,1.95071,Sub-Saharan Africa,114,4.513,4.417,4.609,0.5249699999999999,0.62542,0.12697999999999998,0.42736,0.06126,0.2268,2.5198,107,4.69500017166138,4.79654085725546,4.5934594860672995,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.23629845678806302,0.0513066314160824,2.3336455821991,107,4.69500017166138,4.79654085725546,4.5934594860672995,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.23629845678806302,0.0513066314160824,2.3336455821991,96,5.044,0.5489999999999999,0.91,0.331,0.381,0.187,0.037000000000000005,Sub-Saharan Africa,5.084899902,0.067296073,5.216800213,4.952999592,8.118647575,0.700386405,52.704940799999996,0.7630518079999999,-0.00149645,0.8513365979999999,1.9723167419999998
Bulgaria,Central and Eastern Europe,134,4.218,0.04828,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991,Central and Eastern Europe,129,4.217,4.104,4.33,1.11306,0.92542,0.67806,0.21219000000000002,0.00615,0.12793,1.15377,105,4.71400022506714,4.8036947064101705,4.62430574372411,1.1614590883255,1.4343794584274299,0.708217680454254,0.28923171758651695,0.113177694380283,0.0110515309497714,0.996139287948608,105,4.71400022506714,4.8036947064101705,4.62430574372411,1.1614590883255,1.4343794584274299,0.708217680454254,0.28923171758651695,0.113177694380283,0.0110515309497714,0.996139287948608,97,5.011,1.092,1.5130000000000001,0.815,0.311,0.081,0.004,Central and Eastern Europe,5.101500034,0.04422117,5.188173293999999,5.014826775,9.869318962000001,0.937840343,66.80397797,0.745178163,-0.143908441,0.9355851409999999,1.9723167419999998
Egypt,Middle East and Northern Africa,135,4.194,0.0326,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,Middle East and Northern Africa,120,4.362,4.2589999999999995,4.465,0.95395,0.49813,0.5211600000000001,0.18847,0.10393,0.12705999999999998,1.96895,104,4.7350001335144,4.82513378962874,4.644866477400059,0.989701807498932,0.997471392154694,0.520187258720398,0.28211015462875394,0.128631442785263,0.114381365478039,1.70216107368469,104,4.7350001335144,4.82513378962874,4.644866477400059,0.989701807498932,0.997471392154694,0.520187258720398,0.28211015462875394,0.128631442785263,0.114381365478039,1.70216107368469,137,4.166,0.9129999999999999,1.0390000000000001,0.644,0.24100000000000002,0.076,0.067,Middle East and North Africa,4.151400089,0.035979423999999996,4.221919537,4.0808806419999994,9.316541672,0.7354478240000001,61.78015137,0.708354175,-0.196878314,0.787726879,1.9723167419999998
